trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.3, 'e': 0.39561243860243744}",25,12,0.7524360265784562,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
186,False,"{'a': 0.3, 'e': 0.3936343764094253}",35,8,-142.7110691156595,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 3}",1
187,False,"{'a': 0.3, 'e': 0.39166620452737816}",20,0,0.8199817950085118,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
188,False,"{'a': 0.3, 'e': 0.3897078735047413}",30,16,-1.2432621797572996,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.3, 'e': 0.3877593341372176}",25,11,26.69579627646598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.3, 'e': 0.3858205374665315}",35,8,-123.3793793233687,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 2}",1
191,False,"{'a': 0.3, 'e': 0.38389143477919885}",30,16,-2.7865859918343743,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.3, 'e': 0.3819719776053028}",25,10,-51.007164083308545,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
193,False,"{'a': 0.3, 'e': 0.3800621177172763}",25,0,-23.42304001950687,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
194,False,"{'a': 0.3, 'e': 0.37816180712868996}",20,15,7.964756774738548,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.3, 'e': 0.37627099809304654}",25,14,-39.69140550469542,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
196,False,"{'a': 0.3, 'e': 0.3743896431025813}",20,0,-50.18603471576988,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
197,False,"{'a': 0.3, 'e': 0.37251769488706843}",20,6,-9.783941651990517,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
198,False,"{'a': 0.3, 'e': 0.3706551064126331}",20,9,-44.49829280194894,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
199,False,"{'a': 0.3, 'e': 0.36880183088056995}",20,16,8.81682792635172,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.3, 'e': 0.3669578217261671}",25,15,-5.826880560716902,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.3, 'e': 0.36512303261753626}",25,10,0.49339763956984584,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
202,False,"{'a': 0.3, 'e': 0.3632974174544486}",20,0,-10.302323544958409,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
203,False,"{'a': 0.3, 'e': 0.3614809303671764}",25,7,7.402624311588382,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.3, 'e': 0.3596735257153405}",30,16,7.609693857422196,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.3, 'e': 0.3578751580867638}",30,4,-30.45002143441622,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
206,False,"{'a': 0.3, 'e': 0.35608578229633}",20,14,11.082373836916421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.3, 'e': 0.3543053533848483}",20,10,8.125878725293576,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.35253382661792404}",25,15,-21.177862359551153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.3, 'e': 0.3507711574848344}",20,9,-21.634524153520353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
210,False,"{'a': 0.3, 'e': 0.34901730169741024}",25,11,-23.713686353068432,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
211,False,"{'a': 0.3, 'e': 0.3472722151889232}",25,15,-13.6245550357713,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
212,False,"{'a': 0.3, 'e': 0.3455358541129786}",20,14,11.377567749531009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.3, 'e': 0.3438081748424137}",20,5,3.0216537266223167,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.3, 'e': 0.3420891339682016}",25,0,-94.77921289536354,"{0: 20, 1: 1, 2: 0, 3: 2, 4: 2}",0
215,False,"{'a': 0.3, 'e': 0.3403786882983606}",25,0,-76.79510113992319,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
216,False,"{'a': 0.3, 'e': 0.3386767948568688}",30,0,0.05460117535610953,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
217,False,"{'a': 0.3, 'e': 0.33698341088258443}",30,20,8.021657886159176,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.3, 'e': 0.3352984938281715}",30,18,22.024221787442347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.3, 'e': 0.33362200135903064}",25,15,-41.88218905488198,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
220,False,"{'a': 0.3, 'e': 0.33195389135223546}",20,9,5.438865552797126,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.3, 'e': 0.3302941218954743}",20,15,11.17700643670068,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.3, 'e': 0.32864265128599696}",25,20,7.633878201283865,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.3, 'e': 0.326999438029567}",25,0,21.27506679116198,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
224,False,"{'a': 0.3, 'e': 0.3253644408394192}",25,0,-49.554685682897066,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
225,False,"{'a': 0.3, 'e': 0.3237376186352221}",25,7,-17.7827016560273,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
226,False,"{'a': 0.3, 'e': 0.322118930542046}",25,8,-32.9592709765748,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
227,False,"{'a': 0.3, 'e': 0.32050833588933575}",20,11,14.197771671715119,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.3, 'e': 0.31890579420988907}",25,20,10.185904228103103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.3, 'e': 0.3173112652388396}",25,17,9.03747589938504,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.3, 'e': 0.3157247089126454}",25,19,-1.15167985184911,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.3, 'e': 0.3141460853680822}",20,0,-18.866913357077152,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
232,False,"{'a': 0.3, 'e': 0.3125753549412418}",25,17,16.398030326982106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.3, 'e': 0.31101247816653554}",25,8,11.956926194189965,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.3, 'e': 0.30945741577570285}",25,14,1.128630551786849,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 0.3079101286968243}",30,1,8.64358767549359,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 0}",1
236,False,"{'a': 0.3, 'e': 0.3063705780533402}",30,0,-40.15311732398168,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
237,False,"{'a': 0.3, 'e': 0.30483872516307353}",25,0,-17.33102653055292,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
238,False,"{'a': 0.3, 'e': 0.3033145315372582}",25,5,-25.734986031189116,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
239,False,"{'a': 0.3, 'e': 0.3017979588795719}",25,9,-60.35594270232291,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
240,False,"{'a': 0.3, 'e': 0.30028896908517405}",20,9,-23.111047241490482,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
241,False,"{'a': 0.3, 'e': 0.2987875242397482}",20,3,-25.3426862572682,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
242,False,"{'a': 0.3, 'e': 0.29729358661854943}",25,14,-33.740730655203414,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.3, 'e': 0.29580711868545667}",35,11,17.231930475997565,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.3, 'e': 0.2943280830920294}",25,18,7.910854853591715,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.3, 'e': 0.29285644267656924}",35,13,-7.165997175521515,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
246,False,"{'a': 0.3, 'e': 0.2913921604631864}",20,3,-33.84214917842105,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
247,False,"{'a': 0.3, 'e': 0.28993519966087045}",20,0,31.850123734265193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.3, 'e': 0.2884855236625661}",25,15,5.43686378279077,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.3, 'e': 0.28704309604425327}",20,13,11.037853688716975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.3, 'e': 0.285607880564032}",25,11,-20.233130001759164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
251,False,"{'a': 0.3, 'e': 0.28417984116121187}",25,6,29.44422207204452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.3, 'e': 0.2827589419554058}",35,25,15.874249787836247,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.3, 'e': 0.28134514724562876}",25,20,8.232068095163664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.3, 'e': 0.2799384215094006}",25,11,-29.40697602665581,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
255,False,"{'a': 0.3, 'e': 0.27853872940185365}",20,0,16.23480605610087,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
256,False,"{'a': 0.3, 'e': 0.27714603575484437}",25,16,-18.942688488325,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
257,False,"{'a': 0.3, 'e': 0.2757603055760701}",20,8,-25.250174716323674,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
258,False,"{'a': 0.3, 'e': 0.2743815040481898}",30,10,4.751788779920632,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
259,False,"{'a': 0.3, 'e': 0.2730095965279488}",25,7,20.25312458828728,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.3, 'e': 0.27164454854530906}",30,0,-33.693422657905536,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
261,False,"{'a': 0.3, 'e': 0.2702863258025825}",25,11,-38.63194681830799,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
262,False,"{'a': 0.3, 'e': 0.2689348941735696}",30,16,27.82155291786656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.3, 'e': 0.26759021970270175}",30,15,-3.604072408157479,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
264,False,"{'a': 0.3, 'e': 0.2662522686041882}",20,3,31.987832543568924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.3, 'e': 0.2649210072611673}",20,0,-46.8037549062494,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
266,False,"{'a': 0.3, 'e': 0.26359640222486147}",25,6,25.08459029160964,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
267,False,"{'a': 0.3, 'e': 0.26227842021373715}",20,0,3.1685474111077188,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
268,False,"{'a': 0.3, 'e': 0.2609670281126685}",25,17,15.208069938417285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.3, 'e': 0.25966219297210513}",25,13,22.81926188923307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.2583638820072446}",20,15,2.912140574283313,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.3, 'e': 0.2570720625972084}",20,14,2.6797075644303625,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.3, 'e': 0.25578670228422234}",20,0,14.821342183558304,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
273,False,"{'a': 0.3, 'e': 0.25450776877280124}",20,2,-43.51913042342801,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
274,False,"{'a': 0.3, 'e': 0.2532352299289372}",20,3,10.517341236323425,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.3, 'e': 0.2519690537792925}",20,8,8.16699799710112,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.3, 'e': 0.2507092085103961}",25,0,-8.976233340468527,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
277,False,"{'a': 0.3, 'e': 0.2494556624678441}",25,3,33.70537314190315,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.3, 'e': 0.24820838415550486}",20,4,22.55057607468021,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.3, 'e': 0.24696734223472733}",25,7,-16.567338525101455,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.3, 'e': 0.2457325055235537}",25,4,-14.157750481666305,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
281,False,"{'a': 0.3, 'e': 0.24450384299593592}",20,7,9.137953234115615,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.3, 'e': 0.24328132378095624}",20,6,24.516917801585514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.3, 'e': 0.24206491716205145}",20,8,-10.761650990891624,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.3, 'e': 0.2408545925762412}",25,0,-4.373485652028524,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
285,False,"{'a': 0.3, 'e': 0.23965031961336}",25,15,6.867885960934029,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.3, 'e': 0.2384520680152932}",30,0,6.803465797701444,"{0: 27, 1: 2, 2: 0, 3: 1, 4: 0}",0
287,False,"{'a': 0.3, 'e': 0.23725980767521673}",25,18,13.08552582216583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.3, 'e': 0.23607350863684065}",20,16,5.904784377492348,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.3, 'e': 0.23489314109365644}",20,2,12.623692601592772,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.23371867538818816}",20,10,19.14294689703726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.3, 'e': 0.23255008201124722}",35,18,30.727895309549204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.3, 'e': 0.231387331601191}",25,11,11.71371406472941,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.3, 'e': 0.23023039494318503}",20,10,19.7028014567717,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.3, 'e': 0.2290792429684691}",25,9,10.064785406156497,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.22793384675362674}",20,16,7.378097499441601,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.3, 'e': 0.22679417751985861}",20,16,7.070899373062724,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.3, 'e': 0.22566020663225933}",20,10,19.58613718193859,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.3, 'e': 0.22453190559909803}",25,6,19.619655112885482,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.3, 'e': 0.22340924607110255}",20,15,0.10037228031133316,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.3, 'e': 0.22229219984074702}",30,16,5.397572026100164,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.3, 'e': 0.2211807388415433}",25,17,17.399857845027288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.3, 'e': 0.22007483514733558}",25,0,18.90165399045634,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
303,False,"{'a': 0.3, 'e': 0.2189744609715989}",20,13,11.982452341572488,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.3, 'e': 0.2178795886667409}",20,3,-24.40378674036041,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
305,False,"{'a': 0.3, 'e': 0.2167901907234072}",30,9,24.395202941337203,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.3, 'e': 0.21570623976979014}",25,6,34.381894489562896,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.3, 'e': 0.21462770857094118}",30,24,8.57002742496473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.3, 'e': 0.21355457002808648}",30,13,19.23746916710076,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
309,False,"{'a': 0.3, 'e': 0.21248679717794605}",20,16,6.533383897628621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.3, 'e': 0.21142436319205632}",25,12,12.318009964071893,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.3, 'e': 0.21036724137609603}",25,0,8.201941137422379,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",1
312,False,"{'a': 0.3, 'e': 0.20931540516921554}",20,9,-15.151286621595965,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
313,False,"{'a': 0.3, 'e': 0.20826882814336947}",30,15,22.828423312523896,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.3, 'e': 0.20722748400265262}",20,5,15.288622910346987,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.3, 'e': 0.20619134658263935}",20,16,8.96802110576656,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.3, 'e': 0.20516038984972615}",25,14,20.055404194968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.3, 'e': 0.2041345879004775}",25,0,37.88595162931165,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
318,False,"{'a': 0.3, 'e': 0.2031139149609751}",20,3,20.377334163015465,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.3, 'e': 0.20209834538617025}",20,6,14.161313208379736,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.3, 'e': 0.2010878536592394}",25,11,-44.17762286377526,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
321,False,"{'a': 0.3, 'e': 0.2000824143909432}",35,16,-6.79652688804342,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
322,False,"{'a': 0.3, 'e': 0.19908200231898848}",20,9,-3.367125086006149,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
323,False,"{'a': 0.3, 'e': 0.19808659230739353}",20,0,6.714601158192018,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
324,False,"{'a': 0.3, 'e': 0.19709615934585656}",20,16,9.474470166152466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.3, 'e': 0.19611067854912728}",20,6,23.797430242850474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.3, 'e': 0.19513012515638165}",20,8,8.036666194682432,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.3, 'e': 0.19415447453059972}",20,4,-19.24421338856488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.3, 'e': 0.19318370215794672}",25,12,-0.6765197921200503,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
329,False,"{'a': 0.3, 'e': 0.192217783647157}",25,14,-20.73112996558998,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
330,False,"{'a': 0.3, 'e': 0.1912566947289212}",20,14,8.144582213845574,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.3, 'e': 0.1903004112552766}",20,12,13.563904817593325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.3, 'e': 0.18934890919900021}",20,7,-0.358630997057686,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.3, 'e': 0.18840216465300522}",20,11,18.582821673668025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.3, 'e': 0.18746015382974018}",30,23,10.092660684817433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.3, 'e': 0.1865228530605915}",30,17,6.756292973796784,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.3, 'e': 0.18559023879528855}",20,11,5.923089283625192,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
337,False,"{'a': 0.3, 'e': 0.1846622876013121}",25,14,12.031080127584802,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.3, 'e': 0.18373897616330553}",25,3,15.721990474722094,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.3, 'e': 0.182820281282489}",25,19,3.9144698641702647,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.3, 'e': 0.18190617987607657}",30,17,15.318935454143524,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.3, 'e': 0.18099664897669618}",20,0,7.960166275130686,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
342,False,"{'a': 0.3, 'e': 0.1800916657318127}",25,15,-0.27414258769325617,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.3, 'e': 0.17919120740315364}",25,17,15.67066757991825,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.3, 'e': 0.17829525136613786}",25,10,20.437495343000887,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.3, 'e': 0.17740377510930716}",20,10,19.515823476256127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.3, 'e': 0.17651675623376062}",20,12,15.552851875028242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.3, 'e': 0.1756341724525918}",25,10,21.066831574030257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.3, 'e': 0.17475600159032884}",20,16,7.804092737723904,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.3, 'e': 0.17388222158237718}",20,7,7.519904582968958,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.3, 'e': 0.1730128104744653}",20,6,23.635101353700954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.3, 'e': 0.17214774642209296}",20,10,-14.202387222871183,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
352,False,"{'a': 0.3, 'e': 0.1712870076899825}",25,8,1.5852818422856985,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.3, 'e': 0.17043057265153258}",25,8,-16.428035041783282,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
354,False,"{'a': 0.3, 'e': 0.16957841978827493}",25,7,-0.32088925262526935,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
355,False,"{'a': 0.3, 'e': 0.16873052768933355}",20,0,-8.522342719464806,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
356,False,"{'a': 0.3, 'e': 0.1678868750508869}",25,0,-3.2803877298521527,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
357,False,"{'a': 0.3, 'e': 0.16704744067563246}",20,10,5.741017422460816,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.3, 'e': 0.1662122034722543}",25,14,-2.497152009968494,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
359,False,"{'a': 0.3, 'e': 0.16538114245489302}",25,6,26.271279986206984,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.3, 'e': 0.16455423674261854}",20,3,-2.2839259864873114,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
361,False,"{'a': 0.3, 'e': 0.16373146555890544}",35,24,10.602652971256152,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.3, 'e': 0.16291280823111093}",20,0,24.719026633260786,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.3, 'e': 0.16209824418995536}",20,0,-19.262658110564498,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
364,False,"{'a': 0.3, 'e': 0.16128775296900558}",25,10,27.11553322607891,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.3, 'e': 0.16048131420416054}",25,19,10.803562760436673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.3, 'e': 0.15967890763313974}",20,12,11.883885965110288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.3, 'e': 0.15888051309497406}",30,16,-11.103219608382052,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
368,False,"{'a': 0.3, 'e': 0.1580861105294992}",30,20,15.43630525215141,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.3, 'e': 0.1572956799768517}",20,1,-18.94647590126,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
